,month,bedrooms,number_of_reviews,review_scores_rating,neighborhood,num_comp,occ%,avg_price
42205,9,2,8,91,48,144,100.0,400
42206,10,2,8,91,48,144,67.74,400
42207,11,2,8,91,48,144,60.0,400
42208,12,2,8,91,48,144,54.84,400
42209,1,2,3,87,48,144,51.72,199
42210,2,2,3,87,48,144,21.43,150
42211,3,2,3,87,48,144,93.55,150
42212,4,2,3,87,48,144,86.67,150
42213,5,2,3,87,48,144,80.65,150
42214,6,2,3,87,48,144,76.67,400
42215,7,2,3,87,48,144,41.94,400
42216,8,2,3,87,48,144,58.06,400
42217,9,2,3,87,48,144,56.67,400
42218,10,2,3,87,48,144,22.58,400
42219,11,2,3,87,48,144,23.33,400
42220,12,2,3,87,48,144,22.58,400
42221,1,2,3,93,48,144,90.0,495
42222,2,2,3,93,48,144,17.86,417
42223,3,2,3,93,48,144,87.1,495
42224,4,2,3,93,48,144,56.67,495
42225,5,2,3,93,48,144,70.97,495
42226,6,2,3,93,48,144,80.0,509
42227,7,2,3,93,48,144,74.19,509
42228,8,2,3,93,48,144,32.26,509
42229,9,2,3,93,48,144,76.67,509
42230,10,2,3,93,48,144,70.97,509
42231,11,2,3,93,48,144,43.33,389
42232,12,2,3,93,48,144,22.58,509
42233,1,2,75,92,13,180,20.69,99
42234,2,2,75,92,13,180,28.57,99
42235,3,2,75,92,13,180,12.9,99
42236,4,2,75,92,13,180,43.33,135
42237,5,2,75,92,13,180,32.26,135
42238,6,2,75,92,13,180,66.67,135
42239,7,2,75,92,13,180,64.52,135
42240,8,2,75,92,13,180,38.71,135
42241,9,2,75,92,13,180,100.0,133
42242,10,2,75,92,13,180,90.32,167
42243,11,2,75,92,13,180,53.33,178
42244,12,2,75,92,13,180,32.26,122
42245,1,2,68,92,13,180,10.0,135
42246,2,2,68,92,13,180,0.0,152
42247,3,2,68,92,13,180,38.71,177
42248,4,2,68,92,13,180,46.67,179
42249,5,2,68,92,13,180,64.52,179
42250,6,2,68,92,13,180,56.67,179
42251,7,2,68,92,13,180,32.26,179
42252,8,2,68,92,13,180,29.03,179
42253,9,2,68,92,13,180,66.67,179
42254,10,2,68,92,13,180,67.74,185
42255,11,2,68,92,13,180,26.67,156
42256,12,2,68,92,13,180,38.71,165
42257,1,2,81,94,13,180,3.45,125
42258,2,2,81,94,13,180,7.14,126
42259,3,2,81,94,13,180,67.74,175
42260,4,2,81,94,13,180,70.0,175
42261,5,2,81,94,13,180,58.06,175
42262,6,2,81,94,13,180,86.67,175
42263,7,2,81,94,13,180,83.87,175
42264,8,2,81,94,13,180,87.1,175
42265,9,2,81,94,13,180,90.0,175
42266,10,2,81,94,13,180,83.87,175
42267,11,2,81,94,13,180,70.0,175
42268,12,2,81,94,13,180,74.19,175
42269,1,2,4,100,13,180,0.0,92
42270,2,2,4,100,13,180,0.0,91
42271,6,2,4,100,13,180,76.67,100
42272,7,2,4,100,13,180,16.13,100
42273,8,2,4,100,13,180,22.58,100
42274,9,2,4,100,13,180,50.0,110
42275,10,2,4,100,13,180,51.61,110
42276,11,2,4,100,13,180,30.0,85
42277,12,2,4,100,13,180,0.0,88
42278,1,2,14,95,13,180,73.33,180
42279,2,2,14,95,13,180,0.0,180
42280,3,2,14,95,13,180,100.0,250
42281,4,2,14,95,13,180,30.0,150
42282,5,2,14,95,13,180,9.68,150
42283,6,2,14,95,13,180,86.67,250
42284,7,2,14,95,13,180,90.32,250
42285,8,2,14,95,13,180,80.65,250
42286,9,2,14,95,13,180,96.67,300
42287,10,2,14,95,13,180,74.19,275
42288,11,2,14,95,13,180,66.67,275
42289,12,2,14,95,13,180,0.0,292
42290,1,2,7,98,13,180,93.33,95
42291,2,2,7,98,13,180,100.0,95
42292,3,2,7,98,13,180,100.0,95
42293,4,2,7,98,13,180,100.0,95
42294,5,2,7,98,13,180,100.0,95
42295,6,2,7,98,13,180,76.67,95
42296,7,2,7,98,13,180,80.65,95
42297,8,2,7,98,13,180,100.0,95
42298,9,2,7,98,13,180,100.0,95
42299,10,2,7,98,13,180,100.0,95
42300,11,2,7,98,13,180,0.0,95
42301,12,2,7,98,13,180,0.0,95
42302,1,2,16,98,13,180,24.14,225
42303,2,2,16,98,13,180,0.0,250
42304,3,2,16,98,13,180,3.23,190
42305,4,2,16,98,13,180,0.0,188
42306,5,2,16,98,13,180,0.0,250
42307,6,2,16,98,13,180,100.0,225
42308,7,2,16,98,13,180,100.0,225
42309,8,2,16,98,13,180,100.0,225
42310,9,2,16,98,13,180,76.67,250
42311,10,2,16,98,13,180,100.0,225
42312,11,2,16,98,13,180,83.33,250
42313,12,2,16,98,13,180,58.06,250
42314,1,2,39,95,13,180,20.0,115
42315,2,2,39,95,13,180,10.71,115
42316,3,2,39,95,13,180,29.03,120
42317,4,2,39,95,13,180,80.0,125
42318,5,2,39,95,13,180,12.9,125
42319,6,2,39,95,13,180,56.67,135
42320,7,2,39,95,13,180,70.97,135
42321,8,2,39,95,13,180,48.39,135
42322,9,2,39,95,13,180,86.67,145
42323,10,2,39,95,13,180,67.74,145
42324,11,2,39,95,13,180,36.67,120
42325,12,2,39,95,13,180,25.81,120
42326,1,2,2,100,13,180,13.33,180
42327,2,2,2,100,13,180,0.0,180
42328,3,2,2,100,13,180,96.77,180
42329,4,2,2,100,13,180,3.33,180
42330,5,2,2,100,13,180,100.0,180
42331,6,2,2,100,13,180,96.67,180
42332,7,2,2,100,13,180,41.94,180
42333,8,2,2,100,13,180,100.0,180
42334,9,2,2,100,13,180,100.0,180
42335,10,2,2,100,13,180,100.0,180
42336,11,2,2,100,13,180,100.0,180
42337,12,2,2,100,13,180,100.0,180
42338,1,2,8,95,13,180,34.48,180
42339,2,2,8,95,13,180,0.0,180
42340,3,2,8,95,13,180,22.58,180
42341,4,2,8,95,13,180,100.0,180
42342,5,2,8,95,13,180,100.0,180
42343,6,2,8,95,13,180,93.33,180
42344,7,2,8,95,13,180,0.0,180
42345,8,2,8,95,13,180,0.0,180
42346,9,2,8,95,13,180,100.0,180
42347,10,2,8,95,13,180,100.0,180
42348,11,2,8,95,13,180,100.0,180
42349,12,2,8,95,13,180,100.0,180
42350,1,2,3,87,13,180,100.0,150
42351,2,2,3,87,13,180,75.0,150
42352,3,2,3,87,13,180,100.0,149
42353,4,2,3,87,13,180,83.33,125
42354,5,2,3,87,13,180,100.0,149
42355,6,2,3,87,13,180,93.33,149
42356,7,2,3,87,13,180,64.52,149
42357,8,2,3,87,13,180,83.87,149
42358,9,2,3,87,13,180,100.0,149
42359,10,2,3,87,13,180,100.0,149
42360,11,2,3,87,13,180,0.0,149
42361,12,2,3,87,13,180,0.0,149
42362,1,2,6,88,13,180,54.84,215
42363,2,2,6,88,13,180,0.0,225
42364,3,2,6,88,13,180,12.9,215
42365,4,2,6,88,13,180,50.0,112
42366,1,2,4,100,13,180,72.41,400
42367,2,2,4,100,13,180,71.43,400
42368,3,2,4,100,13,180,74.19,140
42369,4,2,4,100,13,180,10.0,187
42370,5,2,4,100,13,180,0.0,224
42371,6,2,4,100,13,180,83.33,140
42372,7,2,4,100,13,180,54.84,140
42373,8,2,4,100,13,180,51.61,140
42374,9,2,4,100,13,180,86.67,140
42375,10,2,4,100,13,180,100.0,140
42376,11,2,4,100,13,180,0.0,209
42377,12,2,4,100,13,180,0.0,207
42378,1,2,6,90,13,180,100.0,125
42379,2,2,6,90,13,180,10.71,125
42380,3,2,6,90,13,180,90.32,120
42381,4,2,6,90,13,180,100.0,120
42382,5,2,6,90,13,180,93.55,120
42383,6,2,6,90,13,180,86.67,125
42384,7,2,6,90,13,180,70.97,125
42385,8,2,6,90,13,180,64.52,125
42386,9,2,6,90,13,180,90.0,160
42387,10,2,6,90,13,180,83.87,160
42388,11,2,6,90,13,180,76.67,154
42389,12,2,6,90,13,180,87.1,154
42390,1,2,1,100,13,180,100.0,160
42391,2,2,1,100,13,180,100.0,160
42392,3,2,1,100,13,180,100.0,165
42393,4,2,1,100,13,180,53.33,165
42394,5,2,1,100,13,180,0.0,165
42395,6,2,1,100,13,180,26.67,175
42396,7,2,1,100,13,180,12.9,175
42397,8,2,1,100,13,180,0.0,175
42398,9,2,1,100,13,180,100.0,160
42399,10,2,1,100,13,180,100.0,192
42400,11,2,1,100,13,180,3.33,180
42401,12,2,1,100,13,180,0.0,180
42402,1,2,14,89,24,12,3.33,299
42403,2,2,14,89,24,12,0.0,299
42404,3,2,14,89,24,12,74.19,349
42405,4,2,14,89,24,12,90.0,349
42406,5,2,14,89,24,12,64.52,349
42407,6,2,14,89,24,12,76.67,496
42408,7,2,14,89,24,12,74.19,496
42409,8,2,14,89,24,12,87.1,496
42410,9,2,14,89,24,12,90.0,349
42411,10,2,14,89,24,12,90.32,349
42412,11,2,14,89,24,12,93.33,349
42413,12,2,14,89,24,12,77.42,349
42414,1,2,24,98,40,48,0.0,150
42415,2,2,24,98,40,48,0.0,150
42416,3,2,24,98,40,48,100.0,175
42417,4,2,24,98,40,48,83.33,175
42418,5,2,24,98,40,48,70.97,175
42419,6,2,24,98,40,48,56.67,200
42420,7,2,24,98,40,48,9.68,200
42421,8,2,24,98,40,48,19.35,200
42422,9,2,24,98,40,48,40.0,247
42423,10,2,24,98,40,48,64.52,250
42424,11,2,24,98,40,48,20.0,240
42425,12,2,24,98,40,48,35.48,250
42426,1,2,4,100,40,48,100.0,215
42427,3,2,4,100,40,48,100.0,145
42428,4,2,4,100,40,48,73.33,145
42429,5,2,4,100,40,48,100.0,145
42430,6,2,4,100,40,48,96.67,145
42431,7,2,4,100,40,48,0.0,165
42432,8,2,4,100,40,48,0.0,165
42433,9,2,4,100,40,48,0.0,164
42434,10,2,4,100,40,48,0.0,168
42435,11,2,4,100,40,48,0.0,164
42436,12,2,4,100,40,48,0.0,163
42437,1,2,5,92,40,48,20.0,180
42438,2,2,5,92,40,48,35.71,180
42439,3,2,5,92,40,48,83.87,180
42440,4,2,5,92,40,48,56.67,180
42441,5,2,5,92,40,48,51.61,180
42442,3,2,2,90,40,48,90.32,150
42443,10,2,2,90,40,48,83.87,150
42444,1,2,15,97,56,84,96.67,125
42445,2,2,15,97,56,84,100.0,140
42446,3,2,15,97,56,84,100.0,125
42447,4,2,15,97,56,84,100.0,125
42448,5,2,15,97,56,84,70.97,125
42449,6,2,15,97,56,84,86.67,140
42450,7,2,15,97,56,84,90.32,140
42451,8,2,15,97,56,84,22.58,140
42452,9,2,15,97,56,84,96.67,140
42453,10,2,15,97,56,84,100.0,140
42454,11,2,15,97,56,84,40.0,140
42455,12,2,15,97,56,84,41.94,140
42456,1,2,4,95,56,84,89.66,150
42457,2,2,4,95,56,84,100.0,150
42458,3,2,4,95,56,84,100.0,150
42459,4,2,4,95,56,84,100.0,150
42460,5,2,4,95,56,84,100.0,150
42461,1,2,15,93,56,84,56.67,130
42462,2,2,15,93,56,84,75.0,130
42463,3,2,15,93,56,84,77.42,110
42464,4,2,15,93,56,84,53.33,110
42465,5,2,15,93,56,84,35.48,110
42466,6,2,15,93,56,84,80.0,110
42467,7,2,15,93,56,84,90.32,110
42468,8,2,15,93,56,84,96.77,110
42469,9,2,15,93,56,84,86.67,110
42470,10,2,15,93,56,84,100.0,110
42471,11,2,15,93,56,84,56.67,110
42472,12,2,15,93,56,84,80.65,110
42473,1,2,27,98,56,84,70.0,150
42474,2,2,27,98,56,84,57.14,150
42475,3,2,27,98,56,84,58.06,150
42476,4,2,27,98,56,84,96.67,150
42477,5,2,27,98,56,84,90.32,150
42478,6,2,27,98,56,84,96.67,150
42479,7,2,27,98,56,84,22.58,150
42480,8,2,27,98,56,84,87.1,150
42481,9,2,27,98,56,84,96.67,175
42482,10,2,27,98,56,84,77.42,175
42483,11,2,27,98,56,84,96.67,175
42484,12,2,27,98,56,84,100.0,175
42485,1,2,2,90,56,84,33.33,125
42486,2,2,2,90,56,84,100.0,125
42487,3,2,2,90,56,84,100.0,135
42488,4,2,2,90,56,84,63.33,135
42489,5,2,2,90,56,84,61.29,135
42490,6,2,2,90,56,84,83.33,150
42491,7,2,2,90,56,84,54.84,150
42492,8,2,2,90,56,84,74.19,150
42493,9,2,2,90,56,84,100.0,150
42494,10,2,2,90,56,84,90.32,150
42495,11,2,2,90,56,84,73.33,129
42496,12,2,2,90,56,84,70.97,129
42497,1,2,23,89,56,84,0.0,100
42498,2,2,23,89,56,84,10.71,100
42499,3,2,23,89,56,84,70.97,100
42500,7,2,23,89,56,84,96.77,100
42501,1,2,43,91,56,108,6.67,200
42502,2,2,43,91,56,108,17.86,200
42503,3,2,43,91,56,108,0.0,200
42504,4,2,43,91,56,108,0.0,200
42505,5,2,43,91,56,108,0.0,200
42506,6,2,43,91,56,108,26.67,169
42507,7,2,43,91,56,108,61.29,169
42508,8,2,43,91,56,108,0.0,178
42509,9,2,43,91,56,108,73.33,150
42510,10,2,43,91,56,108,100.0,150
42511,11,2,43,91,56,108,100.0,150
42512,12,2,43,91,56,108,100.0,150
42513,1,2,2,90,56,108,6.67,250
42514,2,2,2,90,56,108,0.0,250
42515,3,2,2,90,56,108,32.26,250
42516,4,2,2,90,56,108,40.0,250
42517,5,2,2,90,56,108,32.26,250
42518,6,2,2,90,56,108,53.33,250
42519,7,2,2,90,56,108,45.16,250
42520,8,2,2,90,56,108,38.71,250
42521,9,2,2,90,56,108,46.67,250
42522,10,2,2,90,56,108,100.0,350
42523,11,2,2,90,56,108,50.0,125
42524,12,2,2,90,56,108,100.0,250
42525,1,2,6,92,56,108,0.0,238
42526,2,2,6,92,56,108,0.0,232
42527,3,2,6,92,56,108,3.23,140
42528,4,2,6,92,56,108,0.0,140
42529,5,2,6,92,56,108,0.0,143
42530,6,2,6,92,56,108,56.67,155
42531,7,2,6,92,56,108,45.16,155
42532,8,2,6,92,56,108,90.32,155
42533,9,2,6,92,56,108,63.33,110
42534,10,2,6,92,56,108,80.65,155
42535,11,2,6,92,56,108,100.0,155
42536,12,2,6,92,56,108,74.19,155
42537,3,2,5,92,56,108,87.1,145
42538,4,2,5,92,56,108,63.33,145
42539,6,2,5,92,56,108,76.67,145
42540,9,2,5,92,56,108,96.67,145
42541,1,2,3,92,56,108,13.33,195
42542,2,2,3,92,56,108,0.0,201
42543,3,2,3,92,56,108,32.26,195
42544,4,2,3,92,56,108,0.0,200
42545,5,2,3,92,56,108,0.0,201
42546,6,2,3,92,56,108,96.67,235
42547,7,2,3,92,56,108,100.0,235
42548,8,2,3,92,56,108,93.55,235
42549,9,2,3,92,56,108,0.0,200
42550,10,2,3,92,56,108,74.19,235
42551,11,2,3,92,56,108,100.0,235
42552,12,2,3,92,56,108,35.48,235
42553,1,2,5,76,56,108,100.0,130
42554,2,2,5,76,56,108,100.0,130
42555,3,2,5,76,56,108,100.0,130
42556,4,2,5,76,56,108,93.33,130
42557,5,2,5,76,56,108,0.0,130
42558,6,2,5,76,56,108,0.0,130
42559,7,2,5,76,56,108,0.0,130
42560,8,2,5,76,56,108,0.0,130
42561,9,2,5,76,56,108,0.0,130
42562,10,2,5,76,56,108,0.0,130
42563,11,2,5,76,56,108,0.0,130
42564,12,2,5,76,56,108,0.0,130
42565,1,2,6,93,56,108,3.45,200
42566,2,2,6,93,56,108,0.0,200
42567,3,2,6,93,56,108,100.0,175
42568,4,2,6,93,56,108,100.0,175
42569,5,2,6,93,56,108,87.1,175
42570,6,2,6,93,56,108,100.0,175
42571,7,2,6,93,56,108,25.81,190
42572,8,2,6,93,56,108,35.48,190
42573,9,2,6,93,56,108,70.0,190
42574,10,2,6,93,56,108,100.0,175
42575,11,2,6,93,56,108,80.0,175
42576,12,2,6,93,56,108,90.32,175
42577,1,2,2,97,56,108,6.67,150
42578,2,2,2,97,56,108,78.57,150
42579,3,2,2,97,56,108,45.16,150
42580,4,2,2,97,56,108,26.67,150
42581,5,2,2,97,56,108,0.0,150
42582,6,2,2,97,56,108,33.33,150
42583,7,2,2,97,56,108,0.0,150
42584,8,2,2,97,56,108,0.0,150
42585,9,2,2,97,56,108,0.0,150
42586,10,2,2,97,56,108,0.0,150
42587,11,2,2,97,56,108,76.67,150
42588,12,2,2,97,56,108,100.0,150
42589,1,2,1,100,56,108,0.0,149
42590,2,2,1,100,56,108,0.0,149
42591,3,2,1,100,56,108,0.0,149
42592,4,2,1,100,56,108,0.0,149
42593,5,2,1,100,56,108,0.0,149
42594,6,2,1,100,56,108,0.0,149
42595,7,2,1,100,56,108,87.1,149
42596,8,2,1,100,56,108,100.0,149
42597,9,2,1,100,56,108,100.0,149
42598,10,2,1,100,56,108,100.0,149
42599,11,2,1,100,56,108,10.0,149
42600,12,2,1,100,56,108,0.0,149
42601,1,2,40,95,22,36,63.33,328
42602,2,2,40,95,22,36,28.57,215
42603,3,2,40,95,22,36,48.39,269
42604,4,2,40,95,22,36,56.67,328
42605,5,2,40,95,22,36,19.35,328
42606,6,2,40,95,22,36,76.67,375
42607,7,2,40,95,22,36,29.03,328
42608,8,2,40,95,22,36,29.03,328
42609,9,2,40,95,22,36,83.33,195
42610,10,2,40,95,22,36,70.97,349
42611,11,2,40,95,22,36,36.67,195
42612,12,2,40,95,22,36,100.0,195
42613,1,2,9,96,22,36,0.0,225
42614,2,2,9,96,22,36,0.0,225
42615,3,2,9,96,22,36,9.68,190
42616,4,2,9,96,22,36,0.0,190
42617,5,2,9,96,22,36,25.81,190
42618,6,2,9,96,22,36,60.0,195
42619,7,2,9,96,22,36,6.45,195
42620,8,2,9,96,22,36,0.0,195
42621,9,2,9,96,22,36,100.0,220
42622,10,2,9,96,22,36,96.77,220
42623,11,2,9,96,22,36,83.33,220
42624,12,2,9,96,22,36,74.19,220
42625,11,2,5,80,22,36,23.33,489
42626,9,2,14,99,26,12,93.33,375
42627,10,2,14,99,26,12,80.65,375
42628,11,2,14,99,26,12,90.0,375
42629,12,2,14,99,26,12,0.0,375
42630,1,2,2,99,29,36,83.33,200
42631,2,2,2,99,29,36,85.71,200
42632,3,2,2,99,29,36,90.32,200
42633,4,2,2,99,29,36,76.67,200
42634,5,2,2,99,29,36,80.65,200
42635,6,2,2,99,29,36,83.33,200
42636,7,2,2,99,29,36,90.32,200
42637,8,2,2,99,29,36,80.65,200
42638,9,2,2,99,29,36,73.33,200
42639,10,2,2,99,29,36,41.94,200
42640,11,2,2,99,29,36,0.0,200
42641,12,2,2,99,29,36,22.58,200
42642,1,2,40,97,29,36,41.38,149
42643,2,2,40,97,29,36,25.0,149
42644,3,2,40,97,29,36,61.29,225
42645,4,2,40,97,29,36,70.0,225
42646,5,2,40,97,29,36,61.29,225
42647,6,2,40,97,29,36,93.33,225
42648,7,2,40,97,29,36,64.52,225
42649,8,2,40,97,29,36,54.84,225
42650,9,2,40,97,29,36,70.0,199
42651,10,2,40,97,29,36,83.87,199
42652,11,2,40,97,29,36,56.67,199
42653,12,2,40,97,29,36,51.61,199
42654,1,2,8,91,29,36,96.67,125
42655,2,2,8,91,29,36,0.0,90
42656,3,2,8,91,29,36,100.0,160
42657,4,2,8,91,29,36,96.67,160
42658,5,2,8,91,29,36,64.52,160
42659,6,2,8,91,29,36,90.0,175
42660,7,2,8,91,29,36,38.71,100
42661,8,2,8,91,29,36,19.35,175
42662,9,2,8,91,29,36,83.33,200
42663,10,2,8,91,29,36,22.58,165
42664,11,2,8,91,29,36,0.0,163
42665,12,2,8,91,29,36,0.0,206
42666,1,2,59,88,45,60,36.67,125
42667,3,2,59,88,45,60,64.52,149
42668,4,2,59,88,45,60,96.67,149
42669,5,2,59,88,45,60,93.55,149
42670,6,2,59,88,45,60,100.0,180
42671,7,2,59,88,45,60,90.32,180
42672,8,2,59,88,45,60,41.94,180
42673,9,2,59,88,45,60,73.33,180
42674,10,2,59,88,45,60,100.0,180
42675,11,2,59,88,45,60,76.67,180
42676,12,2,59,88,45,60,38.71,146
42677,1,2,1,94,45,60,100.0,165
42678,2,2,1,94,45,60,100.0,165
42679,3,2,1,94,45,60,100.0,165
42680,4,2,1,94,45,60,100.0,165
42681,5,2,1,94,45,60,100.0,165
42682,6,2,1,94,45,60,70.0,165
42683,7,2,1,94,45,60,41.94,165
42684,8,2,1,94,45,60,19.35,165
42685,9,2,1,94,45,60,0.0,165
42686,10,2,1,94,45,60,100.0,165
42687,11,2,1,94,45,60,100.0,165
42688,12,2,1,94,45,60,70.97,165
42689,1,2,53,87,45,60,17.24,150
42690,2,2,53,87,45,60,0.0,150
42691,3,2,53,87,45,60,41.94,120
42692,4,2,53,87,45,60,86.67,120
42693,5,2,53,87,45,60,61.29,120
42694,6,2,53,87,45,60,76.67,120
42695,7,2,53,87,45,60,80.65,120
42696,8,2,53,87,45,60,80.65,120
42697,9,2,53,87,45,60,90.0,120
42698,10,2,53,87,45,60,83.87,120
42699,11,2,53,87,45,60,73.33,120
42700,12,2,53,87,45,60,64.52,120
42701,1,2,6,93,45,60,100.0,195
42702,2,2,6,93,45,60,96.43,195
42703,3,2,6,93,45,60,0.0,195
42704,4,2,6,93,45,60,0.0,195
42705,5,2,6,93,45,60,0.0,195
42706,6,2,6,93,45,60,100.0,195
42707,7,2,6,93,45,60,100.0,195
42708,8,2,6,93,45,60,100.0,195
42709,9,2,6,93,45,60,100.0,195
42710,10,2,6,93,45,60,100.0,195
42711,11,2,6,93,45,60,100.0,195
42712,12,2,6,93,45,60,16.13,195
42713,1,2,4,98,45,60,0.0,285
42714,2,2,4,98,45,60,0.0,285
42715,3,2,4,98,45,60,100.0,285
42716,4,2,4,98,45,60,100.0,285
42717,5,2,4,98,45,60,100.0,285
42718,6,2,4,98,45,60,100.0,285
42719,7,2,4,98,45,60,96.77,285
42720,8,2,4,98,45,60,70.97,285
42721,9,2,4,98,45,60,100.0,285
42722,10,2,4,98,45,60,100.0,285
42723,11,2,4,98,45,60,100.0,285
42724,12,2,4,98,45,60,100.0,285
42725,1,2,21,85,23,36,6.9,113
42726,2,2,21,85,23,36,0.0,121
42727,3,2,21,85,23,36,6.45,104
42728,4,2,21,85,23,36,0.0,107
42729,5,2,21,85,23,36,0.0,109
42730,6,2,21,85,23,36,80.0,122
42731,7,2,21,85,23,36,83.87,122
42732,8,2,21,85,23,36,74.19,122
42733,9,2,21,85,23,36,86.67,145
42734,10,2,21,85,23,36,70.97,132
42735,11,2,21,85,23,36,33.33,132
42736,12,2,21,85,23,36,22.58,132
42737,1,2,3,100,23,36,43.33,130
42738,2,2,3,100,23,36,25.0,130
42739,3,2,3,100,23,36,80.65,165
42740,4,2,3,100,23,36,86.67,165
42741,5,2,3,100,23,36,93.55,165
42742,6,2,3,100,23,36,93.33,185
42743,7,2,3,100,23,36,80.65,185
42744,8,2,3,100,23,36,87.1,185
42745,9,2,3,100,23,36,93.33,175
42746,10,2,3,100,23,36,93.55,175
42747,11,2,3,100,23,36,76.67,175
42748,12,2,3,100,23,36,77.42,175
42749,10,2,1,80,23,36,19.35,120
42750,1,2,30,95,9,12,6.67,160
42751,2,2,30,95,9,12,0.0,160
42752,3,2,30,95,9,12,3.23,160
42753,4,2,30,95,9,12,0.0,160
42754,5,2,30,95,9,12,0.0,160
42755,6,2,30,95,9,12,0.0,160
42756,7,2,30,95,9,12,0.0,160
42757,8,2,30,95,9,12,0.0,160
42758,9,2,30,95,9,12,90.0,160
42759,10,2,30,95,9,12,100.0,160
42760,11,2,30,95,9,12,100.0,160
42761,12,2,30,95,9,12,100.0,160
42762,1,2,31,96,37,36,0.0,442
42763,2,2,31,96,37,36,25.0,498
42764,5,2,31,96,37,36,0.0,580
42765,8,2,31,96,37,36,6.45,520
42766,9,2,31,96,37,36,50.0,301
42767,10,2,31,96,37,36,77.42,580
42768,11,2,31,96,37,36,36.67,480
42769,12,2,31,96,37,36,51.61,590
42770,1,2,29,96,37,36,10.34,510
42771,2,2,29,96,37,36,25.0,510
42772,7,2,29,96,37,36,41.94,560
42773,8,2,29,96,37,36,16.13,580
42774,11,2,29,96,37,36,30.0,580
42775,12,2,29,96,37,36,70.97,598
42776,1,2,11,95,37,36,40.0,425
42777,2,2,11,95,37,36,14.29,425
42778,7,2,11,95,37,36,41.94,450
42779,9,2,11,95,37,36,16.67,450
42780,10,2,11,95,37,36,3.23,450
42781,11,2,11,95,37,36,16.67,450
42782,1,2,88,92,52,84,70.0,385
42783,2,2,88,92,52,84,28.57,385
42784,3,2,88,92,52,84,77.42,385
42785,4,2,88,92,52,84,63.33,385
42786,5,2,88,92,52,84,87.1,385
42787,6,2,88,92,52,84,93.33,385
42788,7,2,88,92,52,84,77.42,385
42789,8,2,88,92,52,84,80.65,385
42790,9,2,88,92,52,84,96.67,385
42791,10,2,88,92,52,84,100.0,385
42792,11,2,88,92,52,84,93.33,385
42793,12,2,88,92,52,84,83.87,385
42794,1,2,9,93,52,84,73.33,385
42795,2,2,9,93,52,84,71.43,385
42796,3,2,9,93,52,84,74.19,385
42797,4,2,9,93,52,84,83.33,385
42798,5,2,9,93,52,84,74.19,385
42799,6,2,9,93,52,84,73.33,385
42800,7,2,9,93,52,84,6.45,385
42801,8,2,9,93,52,84,0.0,385
42802,9,2,9,93,52,84,0.0,385
42803,10,2,9,93,52,84,0.0,385
42804,11,2,9,93,52,84,0.0,385
42805,12,2,9,93,52,84,0.0,385
42806,1,2,5,100,52,84,100.0,550
42807,2,2,5,100,52,84,100.0,550
42808,3,2,5,100,52,84,100.0,550
42809,4,2,5,100,52,84,100.0,550
42810,5,2,5,100,52,84,100.0,550
42811,6,2,5,100,52,84,96.67,550
42812,7,2,5,100,52,84,48.39,550
42813,8,2,5,100,52,84,0.0,550
42814,9,2,5,100,52,84,0.0,550
42815,10,2,5,100,52,84,100.0,550
42816,11,2,5,100,52,84,100.0,550
42817,12,2,5,100,52,84,58.06,550
42818,1,2,1,100,52,84,30.0,310
42819,2,2,1,100,52,84,0.0,310
42820,8,2,1,100,52,84,48.39,310
42821,12,2,1,100,52,84,70.97,310
42822,1,2,8,97,52,84,44.83,379
42823,2,2,8,97,52,84,100.0,379
42824,3,2,8,97,52,84,35.48,410
42825,5,2,8,97,52,84,3.23,410
42826,9,2,8,97,52,84,93.33,455
42827,10,2,8,97,52,84,80.65,455
42828,1,2,6,97,52,84,41.38,495
42829,2,2,6,97,52,84,0.0,495
42830,3,2,6,97,52,84,64.52,495
42831,4,2,6,97,52,84,100.0,495
42832,5,2,6,97,52,84,70.97,495
42833,6,2,6,97,52,84,86.67,550
42834,7,2,6,97,52,84,58.06,550
42835,8,2,6,97,52,84,22.58,495
42836,9,2,6,97,52,84,100.0,550
42837,10,2,6,97,52,84,100.0,550
42838,11,2,6,97,52,84,90.0,550
42839,12,2,6,97,52,84,77.42,550
42840,1,2,39,87,32,72,63.33,165
42841,2,2,39,87,32,72,100.0,165
42842,3,2,39,87,32,72,96.77,165
42843,4,2,39,87,32,72,0.0,165
42844,5,2,39,87,32,72,32.26,165
42845,6,2,39,87,32,72,100.0,250
42846,7,2,39,87,32,72,100.0,250
42847,8,2,39,87,32,72,45.16,180
42848,9,2,39,87,32,72,100.0,250
42849,10,2,39,87,32,72,93.55,250
42850,11,2,39,87,32,72,26.67,200
42851,12,2,39,87,32,72,74.19,250
42852,1,2,23,88,32,72,0.0,228
42853,3,2,23,88,32,72,80.65,450
42854,4,2,23,88,32,72,63.33,450
42855,5,2,23,88,32,72,19.35,450
42856,6,2,23,88,32,72,26.67,390
42857,7,2,23,88,32,72,25.81,430
42858,1,2,18,88,32,72,0.0,225
42859,2,2,18,88,32,72,0.0,275
42860,3,2,18,88,32,72,25.81,225
42861,4,2,18,88,32,72,76.67,295
42862,5,2,18,88,32,72,32.26,295
42863,6,2,18,88,32,72,100.0,425
42864,7,2,18,88,32,72,100.0,425
42865,8,2,18,88,32,72,25.81,295
42866,9,2,18,88,32,72,90.0,295
42867,10,2,18,88,32,72,93.55,295
42868,11,2,18,88,32,72,36.67,195
