,month,bedrooms,number_of_reviews,review_scores_rating,neighborhood,num_comp,occ%,avg_price,neighborhood2
484,12,1,15,93,Williamsburg,1248,60.0,175,71
485,1,1,34,100,Williamsburg,1248,76.67,228,71
486,2,1,34,100,Williamsburg,1248,82.76,228,71
487,3,1,34,100,Williamsburg,1248,80.65,228,71
488,4,1,34,100,Williamsburg,1248,96.67,228,71
489,5,1,34,100,Williamsburg,1248,100.0,228,71
490,6,1,34,100,Williamsburg,1248,33.33,250,71
491,7,1,34,100,Williamsburg,1248,90.32,228,71
492,8,1,34,100,Williamsburg,1248,64.52,228,71
493,9,1,34,100,Williamsburg,1248,60.0,228,71
494,10,1,34,100,Williamsburg,1248,90.32,300,71
495,11,1,34,100,Williamsburg,1248,46.67,300,71
496,12,1,34,100,Williamsburg,1248,0.0,228,71
497,1,1,42,95,Williamsburg,1248,0.0,195,71
498,2,1,42,95,Williamsburg,1248,13.79,150,71
499,3,1,42,95,Williamsburg,1248,0.0,150,71
500,4,1,42,95,Williamsburg,1248,73.33,195,71
501,5,1,42,95,Williamsburg,1248,74.19,225,71
502,6,1,42,95,Williamsburg,1248,43.33,190,71
503,7,1,42,95,Williamsburg,1248,61.29,245,71
504,8,1,42,95,Williamsburg,1248,0.0,245,71
505,9,1,42,95,Williamsburg,1248,23.33,225,71
506,10,1,42,95,Williamsburg,1248,83.87,235,71
507,11,1,42,95,Williamsburg,1248,3.33,225,71
508,12,1,42,95,Williamsburg,1248,0.0,245,71
509,1,1,17,95,Williamsburg,1248,26.67,130,71
510,2,1,17,95,Williamsburg,1248,34.48,100,71
511,3,1,17,95,Williamsburg,1248,54.84,160,71
512,4,1,17,95,Williamsburg,1248,66.67,160,71
513,5,1,17,95,Williamsburg,1248,61.29,160,71
514,6,1,17,95,Williamsburg,1248,80.0,140,71
515,7,1,17,95,Williamsburg,1248,54.84,140,71
516,8,1,17,95,Williamsburg,1248,100.0,135,71
517,9,1,17,95,Williamsburg,1248,80.0,140,71
518,10,1,17,95,Williamsburg,1248,58.06,120,71
519,11,1,17,95,Williamsburg,1248,100.0,135,71
520,12,1,17,95,Williamsburg,1248,54.84,120,71
521,1,1,37,95,Williamsburg,1248,6.45,209,71
522,4,1,37,95,Williamsburg,1248,40.0,269,71
523,5,1,37,95,Williamsburg,1248,96.77,249,71
524,8,1,37,95,Williamsburg,1248,19.35,249,71
525,9,1,37,95,Williamsburg,1248,90.0,249,71
526,1,1,38,98,Williamsburg,1248,100.0,209,71
527,2,1,38,98,Williamsburg,1248,100.0,209,71
528,3,1,38,98,Williamsburg,1248,38.71,176,71
529,4,1,38,98,Williamsburg,1248,0.0,209,71
530,5,1,38,98,Williamsburg,1248,0.0,209,71
531,6,1,38,98,Williamsburg,1248,0.0,209,71
532,7,1,38,98,Williamsburg,1248,0.0,209,71
533,8,1,38,98,Williamsburg,1248,0.0,209,71
534,9,1,38,98,Williamsburg,1248,0.0,209,71
535,10,1,38,98,Williamsburg,1248,100.0,209,71
536,11,1,38,98,Williamsburg,1248,100.0,209,71
537,12,1,38,98,Williamsburg,1248,100.0,209,71
538,1,1,70,95,Williamsburg,1248,23.33,240,71
539,2,1,70,95,Williamsburg,1248,51.72,113,71
540,3,1,70,95,Williamsburg,1248,0.0,290,71
541,4,1,70,95,Williamsburg,1248,63.33,320,71
542,5,1,70,95,Williamsburg,1248,61.29,320,71
543,6,1,70,95,Williamsburg,1248,73.33,320,71
544,7,1,70,95,Williamsburg,1248,41.94,290,71
545,8,1,70,95,Williamsburg,1248,41.94,340,71
546,9,1,70,95,Williamsburg,1248,0.0,322,71
547,10,1,70,95,Williamsburg,1248,83.87,320,71
548,11,1,70,95,Williamsburg,1248,16.67,320,71
549,12,1,70,95,Williamsburg,1248,22.58,320,71
550,1,1,11,96,Williamsburg,1248,0.0,250,71
551,2,1,11,96,Williamsburg,1248,93.1,250,71
552,3,1,11,96,Williamsburg,1248,22.58,250,71
553,4,1,11,96,Williamsburg,1248,96.67,250,71
554,5,1,11,96,Williamsburg,1248,54.84,250,71
555,6,1,11,96,Williamsburg,1248,96.67,250,71
556,7,1,11,96,Williamsburg,1248,61.29,250,71
557,8,1,11,96,Williamsburg,1248,9.68,250,71
558,9,1,11,96,Williamsburg,1248,26.67,250,71
559,10,1,11,96,Williamsburg,1248,96.77,250,71
560,11,1,11,96,Williamsburg,1248,50.0,125,71
561,12,1,11,96,Williamsburg,1248,0.0,250,71
562,1,1,119,92,Williamsburg,1248,96.67,135,71
563,2,1,119,92,Williamsburg,1248,24.14,110,71
564,3,1,119,92,Williamsburg,1248,9.68,135,71
565,4,1,119,92,Williamsburg,1248,96.67,140,71
566,5,1,119,92,Williamsburg,1248,90.32,135,71
567,6,1,119,92,Williamsburg,1248,73.33,135,71
568,7,1,119,92,Williamsburg,1248,83.87,140,71
569,8,1,119,92,Williamsburg,1248,77.42,140,71
570,9,1,119,92,Williamsburg,1248,70.0,140,71
571,10,1,119,92,Williamsburg,1248,90.32,135,71
572,11,1,119,92,Williamsburg,1248,23.33,135,71
573,12,1,119,92,Williamsburg,1248,45.16,135,71
574,1,1,88,97,Williamsburg,1248,20.0,135,71
575,2,1,88,97,Williamsburg,1248,10.34,135,71
576,3,1,88,97,Williamsburg,1248,0.0,138,71
577,4,1,88,97,Williamsburg,1248,100.0,135,71
578,5,1,88,97,Williamsburg,1248,100.0,135,71
579,6,1,88,97,Williamsburg,1248,86.67,135,71
580,7,1,88,97,Williamsburg,1248,22.58,145,71
581,8,1,88,97,Williamsburg,1248,45.16,145,71
582,9,1,88,97,Williamsburg,1248,100.0,135,71
583,10,1,88,97,Williamsburg,1248,100.0,135,71
584,11,1,88,97,Williamsburg,1248,83.33,145,71
585,12,1,88,97,Williamsburg,1248,38.71,145,71
586,1,1,25,93,Williamsburg,1248,6.67,150,71
587,2,1,25,93,Williamsburg,1248,27.59,150,71
588,3,1,25,93,Williamsburg,1248,22.58,150,71
589,4,1,25,93,Williamsburg,1248,50.0,140,71
590,5,1,25,93,Williamsburg,1248,70.97,175,71
591,6,1,25,93,Williamsburg,1248,73.33,150,71
592,7,1,25,93,Williamsburg,1248,32.26,144,71
593,8,1,25,93,Williamsburg,1248,0.0,151,71
594,9,1,25,93,Williamsburg,1248,0.0,150,71
595,10,1,25,93,Williamsburg,1248,100.0,160,71
596,11,1,25,93,Williamsburg,1248,0.0,160,71
597,12,1,25,93,Williamsburg,1248,0.0,160,71
598,1,1,77,86,Williamsburg,1248,0.0,115,71
599,2,1,77,86,Williamsburg,1248,31.03,165,71
600,3,1,77,86,Williamsburg,1248,96.77,165,71
601,4,1,77,86,Williamsburg,1248,90.0,180,71
602,5,1,77,86,Williamsburg,1248,87.1,150,71
603,6,1,77,86,Williamsburg,1248,90.0,150,71
604,7,1,77,86,Williamsburg,1248,90.32,180,71
605,8,1,77,86,Williamsburg,1248,61.29,180,71
606,9,1,77,86,Williamsburg,1248,80.0,180,71
607,10,1,77,86,Williamsburg,1248,83.87,170,71
608,11,1,77,86,Williamsburg,1248,50.0,76,71
609,12,1,77,86,Williamsburg,1248,16.13,170,71
610,1,1,78,95,Williamsburg,1248,96.67,195,71
611,2,1,78,95,Williamsburg,1248,100.0,195,71
612,3,1,78,95,Williamsburg,1248,100.0,195,71
613,4,1,78,95,Williamsburg,1248,100.0,180,71
614,5,1,78,95,Williamsburg,1248,90.32,180,71
615,6,1,78,95,Williamsburg,1248,86.67,180,71
616,7,1,78,95,Williamsburg,1248,48.39,165,71
617,8,1,78,95,Williamsburg,1248,29.03,180,71
618,9,1,78,95,Williamsburg,1248,90.0,180,71
619,10,1,78,95,Williamsburg,1248,93.55,180,71
620,11,1,78,95,Williamsburg,1248,46.67,180,71
621,12,1,78,95,Williamsburg,1248,54.84,180,71
622,1,1,177,93,Williamsburg,1248,36.67,104,71
623,2,1,177,93,Williamsburg,1248,34.48,99,71
624,3,1,177,93,Williamsburg,1248,3.23,150,71
625,4,1,177,93,Williamsburg,1248,86.67,160,71
626,5,1,177,93,Williamsburg,1248,77.42,155,71
627,6,1,177,93,Williamsburg,1248,93.33,159,71
628,7,1,177,93,Williamsburg,1248,87.1,155,71
629,8,1,177,93,Williamsburg,1248,48.39,150,71
630,9,1,177,93,Williamsburg,1248,83.33,155,71
631,10,1,177,93,Williamsburg,1248,96.77,160,71
632,11,1,177,93,Williamsburg,1248,63.33,160,71
633,12,1,177,93,Williamsburg,1248,48.39,155,71
634,1,1,6,97,Williamsburg,1248,6.67,108,71
635,2,1,6,97,Williamsburg,1248,0.0,122,71
636,3,1,6,97,Williamsburg,1248,45.16,114,71
637,11,1,6,97,Williamsburg,1248,90.0,140,71
638,12,1,6,97,Williamsburg,1248,0.0,144,71
639,1,1,11,92,Williamsburg,1248,100.0,200,71
640,2,1,11,92,Williamsburg,1248,100.0,200,71
641,3,1,11,92,Williamsburg,1248,100.0,200,71
642,4,1,11,92,Williamsburg,1248,100.0,220,71
643,5,1,11,92,Williamsburg,1248,100.0,200,71
644,6,1,11,92,Williamsburg,1248,56.67,200,71
645,7,1,11,92,Williamsburg,1248,41.94,200,71
646,8,1,11,92,Williamsburg,1248,41.94,200,71
647,9,1,11,92,Williamsburg,1248,23.33,200,71
648,10,1,11,92,Williamsburg,1248,51.61,200,71
649,11,1,11,92,Williamsburg,1248,0.0,205,71
650,12,1,11,92,Williamsburg,1248,-3.33,206,71
651,1,1,31,97,Williamsburg,1248,9.68,250,71
652,2,1,31,97,Williamsburg,1248,3.45,250,71
653,3,1,31,97,Williamsburg,1248,0.0,250,71
654,4,1,31,97,Williamsburg,1248,100.0,250,71
655,5,1,31,97,Williamsburg,1248,90.32,250,71
656,6,1,31,97,Williamsburg,1248,43.33,250,71
657,7,1,31,97,Williamsburg,1248,77.42,250,71
658,8,1,31,97,Williamsburg,1248,77.42,250,71
659,9,1,31,97,Williamsburg,1248,83.33,250,71
660,10,1,31,97,Williamsburg,1248,100.0,250,71
661,11,1,31,97,Williamsburg,1248,86.67,250,71
662,12,1,31,97,Williamsburg,1248,70.0,250,71
663,1,1,65,96,Williamsburg,1248,61.29,162,71
664,2,1,65,96,Williamsburg,1248,75.86,158,71
665,3,1,65,96,Williamsburg,1248,35.48,117,71
666,4,1,65,96,Williamsburg,1248,80.0,151,71
667,5,1,65,96,Williamsburg,1248,80.65,174,71
668,6,1,65,96,Williamsburg,1248,93.33,171,71
669,7,1,65,96,Williamsburg,1248,87.1,164,71
670,8,1,65,96,Williamsburg,1248,83.87,164,71
671,9,1,65,96,Williamsburg,1248,66.67,164,71
672,10,1,65,96,Williamsburg,1248,93.55,157,71
673,11,1,65,96,Williamsburg,1248,33.33,157,71
674,12,1,65,96,Williamsburg,1248,3.33,157,71
675,1,1,37,92,Williamsburg,1248,0.0,139,71
676,2,1,37,92,Williamsburg,1248,3.45,135,71
677,3,1,37,92,Williamsburg,1248,0.0,130,71
678,4,1,37,92,Williamsburg,1248,6.67,140,71
679,5,1,37,92,Williamsburg,1248,54.84,150,71
680,6,1,37,92,Williamsburg,1248,93.33,145,71
681,7,1,37,92,Williamsburg,1248,51.61,130,71
682,8,1,37,92,Williamsburg,1248,16.13,130,71
683,9,1,37,92,Williamsburg,1248,0.0,144,71
684,10,1,37,92,Williamsburg,1248,80.65,164,71
685,11,1,37,92,Williamsburg,1248,0.0,145,71
686,12,1,37,92,Williamsburg,1248,0.0,153,71
687,1,1,27,96,Williamsburg,1248,16.13,250,71
688,2,1,27,96,Williamsburg,1248,3.45,195,71
689,3,1,27,96,Williamsburg,1248,0.0,195,71
690,4,1,27,96,Williamsburg,1248,53.33,131,71
691,5,1,27,96,Williamsburg,1248,90.32,295,71
692,6,1,27,96,Williamsburg,1248,60.0,295,71
693,1,1,34,98,Williamsburg,1248,70.0,140,71
694,2,1,34,98,Williamsburg,1248,100.0,140,71
695,3,1,34,98,Williamsburg,1248,100.0,140,71
696,4,1,34,98,Williamsburg,1248,83.33,140,71
697,5,1,34,98,Williamsburg,1248,80.65,140,71
698,6,1,34,98,Williamsburg,1248,93.33,140,71
699,7,1,34,98,Williamsburg,1248,80.65,140,71
700,8,1,34,98,Williamsburg,1248,80.65,140,71
701,9,1,34,98,Williamsburg,1248,30.0,140,71
702,10,1,34,98,Williamsburg,1248,96.77,140,71
703,11,1,34,98,Williamsburg,1248,66.67,140,71
704,12,1,34,98,Williamsburg,1248,54.84,140,71
705,1,1,14,96,Williamsburg,1248,90.0,130,71
706,2,1,14,96,Williamsburg,1248,65.52,130,71
707,7,1,14,96,Williamsburg,1248,77.42,120,71
708,8,1,14,96,Williamsburg,1248,41.94,120,71
709,9,1,14,96,Williamsburg,1248,83.33,120,71
710,1,1,10,92,Williamsburg,1248,100.0,185,71
711,2,1,10,92,Williamsburg,1248,10.34,185,71
712,3,1,10,92,Williamsburg,1248,0.0,185,71
713,4,1,10,92,Williamsburg,1248,100.0,92,71
714,5,1,10,92,Williamsburg,1248,100.0,92,71
715,6,1,10,92,Williamsburg,1248,100.0,92,71
716,7,1,10,92,Williamsburg,1248,100.0,185,71
717,8,1,10,92,Williamsburg,1248,100.0,185,71
718,9,1,10,92,Williamsburg,1248,0.0,185,71
719,10,1,10,92,Williamsburg,1248,100.0,92,71
720,11,1,10,92,Williamsburg,1248,100.0,92,71
721,12,1,10,92,Williamsburg,1248,100.0,92,71
722,1,1,19,97,Williamsburg,1248,6.45,175,71
723,2,1,19,97,Williamsburg,1248,3.45,175,71
724,3,1,19,97,Williamsburg,1248,0.0,175,71
725,4,1,19,97,Williamsburg,1248,6.67,175,71
726,5,1,19,97,Williamsburg,1248,100.0,175,71
727,6,1,19,97,Williamsburg,1248,26.67,175,71
728,7,1,19,97,Williamsburg,1248,100.0,175,71
729,8,1,19,97,Williamsburg,1248,100.0,175,71
730,9,1,19,97,Williamsburg,1248,100.0,175,71
731,10,1,19,97,Williamsburg,1248,100.0,175,71
732,11,1,19,97,Williamsburg,1248,100.0,175,71
733,12,1,19,97,Williamsburg,1248,100.0,175,71
734,1,1,47,92,Williamsburg,1248,3.33,105,71
735,2,1,47,92,Williamsburg,1248,3.45,141,71
736,3,1,47,92,Williamsburg,1248,0.0,155,71
737,4,1,47,92,Williamsburg,1248,76.67,180,71
738,5,1,47,92,Williamsburg,1248,83.87,172,71
739,6,1,47,92,Williamsburg,1248,86.67,172,71
740,7,1,47,92,Williamsburg,1248,80.65,180,71
741,8,1,47,92,Williamsburg,1248,87.1,180,71
742,9,1,47,92,Williamsburg,1248,86.67,180,71
743,10,1,47,92,Williamsburg,1248,100.0,172,71
744,11,1,47,92,Williamsburg,1248,66.67,172,71
745,12,1,47,92,Williamsburg,1248,87.1,172,71
746,1,1,21,81,Williamsburg,1248,0.0,140,71
747,2,1,21,81,Williamsburg,1248,3.45,115,71
748,3,1,21,81,Williamsburg,1248,0.0,140,71
749,4,1,21,81,Williamsburg,1248,76.67,140,71
750,5,1,21,81,Williamsburg,1248,87.1,140,71
751,6,1,21,81,Williamsburg,1248,60.0,140,71
752,7,1,21,81,Williamsburg,1248,83.87,140,71
753,8,1,21,81,Williamsburg,1248,0.0,140,71
754,9,1,21,81,Williamsburg,1248,73.33,140,71
755,10,1,21,81,Williamsburg,1248,87.1,140,71
756,11,1,21,81,Williamsburg,1248,10.0,140,71
757,12,1,21,81,Williamsburg,1248,0.0,140,71
758,1,1,59,90,Williamsburg,1248,0.0,300,71
759,2,1,59,90,Williamsburg,1248,3.45,150,71
760,3,1,59,90,Williamsburg,1248,0.0,300,71
761,4,1,59,90,Williamsburg,1248,70.0,150,71
762,5,1,59,90,Williamsburg,1248,87.1,150,71
763,6,1,59,90,Williamsburg,1248,96.67,150,71
764,7,1,59,90,Williamsburg,1248,67.74,150,71
765,8,1,59,90,Williamsburg,1248,45.16,150,71
766,9,1,59,90,Williamsburg,1248,43.33,150,71
767,10,1,59,90,Williamsburg,1248,80.65,150,71
768,11,1,59,90,Williamsburg,1248,70.0,150,71
769,12,1,59,90,Williamsburg,1248,6.45,150,71
770,1,1,22,98,Williamsburg,1248,26.67,165,71
771,2,1,22,98,Williamsburg,1248,20.69,195,71
772,3,1,22,98,Williamsburg,1248,0.0,203,71
773,4,1,22,98,Williamsburg,1248,100.0,82,71
774,5,1,22,98,Williamsburg,1248,93.55,200,71
775,6,1,22,98,Williamsburg,1248,100.0,82,71
776,7,1,22,98,Williamsburg,1248,100.0,82,71
777,8,1,22,98,Williamsburg,1248,100.0,82,71
778,9,1,22,98,Williamsburg,1248,86.67,82,71
779,10,1,22,98,Williamsburg,1248,100.0,82,71
780,11,1,22,98,Williamsburg,1248,60.0,195,71
781,12,1,22,98,Williamsburg,1248,6.45,195,71
782,1,1,112,91,Williamsburg,1248,6.67,160,71
783,2,1,112,91,Williamsburg,1248,65.52,195,71
784,3,1,112,91,Williamsburg,1248,48.39,180,71
785,4,1,112,91,Williamsburg,1248,70.0,195,71
786,5,1,112,91,Williamsburg,1248,83.87,195,71
787,6,1,112,91,Williamsburg,1248,83.33,196,71
788,7,1,112,91,Williamsburg,1248,83.87,190,71
789,8,1,112,91,Williamsburg,1248,58.06,190,71
790,9,1,112,91,Williamsburg,1248,90.0,190,71
791,10,1,112,91,Williamsburg,1248,83.87,190,71
792,11,1,112,91,Williamsburg,1248,70.0,190,71
793,12,1,112,91,Williamsburg,1248,41.94,190,71
794,1,1,74,96,Williamsburg,1248,25.81,132,71
795,2,1,74,96,Williamsburg,1248,89.66,205,71
796,3,1,74,96,Williamsburg,1248,9.68,155,71
797,4,1,74,96,Williamsburg,1248,73.33,189,71
798,5,1,74,96,Williamsburg,1248,96.77,200,71
799,6,1,74,96,Williamsburg,1248,86.67,200,71
800,7,1,74,96,Williamsburg,1248,96.77,200,71
801,8,1,74,96,Williamsburg,1248,67.74,200,71
802,9,1,74,96,Williamsburg,1248,100.0,200,71
803,10,1,74,96,Williamsburg,1248,90.32,250,71
804,11,1,74,96,Williamsburg,1248,80.0,250,71
805,12,1,74,96,Williamsburg,1248,53.33,250,71
806,1,1,16,94,Williamsburg,1248,3.33,175,71
807,2,1,16,94,Williamsburg,1248,3.45,210,71
808,3,1,16,94,Williamsburg,1248,0.0,175,71
809,4,1,16,94,Williamsburg,1248,6.67,175,71
810,5,1,16,94,Williamsburg,1248,93.55,175,71
811,6,1,16,94,Williamsburg,1248,0.0,175,71
812,7,1,16,94,Williamsburg,1248,45.16,145,71
813,8,1,16,94,Williamsburg,1248,67.74,175,71
814,9,1,16,94,Williamsburg,1248,10.0,175,71
815,10,1,16,94,Williamsburg,1248,100.0,175,71
816,11,1,16,94,Williamsburg,1248,100.0,175,71
817,12,1,16,94,Williamsburg,1248,100.0,175,71
818,1,1,53,93,Williamsburg,1248,33.33,125,71
819,2,1,53,93,Williamsburg,1248,41.38,61,71
820,3,1,53,93,Williamsburg,1248,64.52,126,71
821,4,1,53,93,Williamsburg,1248,100.0,158,71
822,5,1,53,93,Williamsburg,1248,100.0,128,71
823,6,1,53,93,Williamsburg,1248,100.0,128,71
824,7,1,53,93,Williamsburg,1248,90.32,130,71
825,8,1,53,93,Williamsburg,1248,77.42,130,71
826,9,1,53,93,Williamsburg,1248,90.0,130,71
827,10,1,53,93,Williamsburg,1248,90.32,130,71
828,11,1,53,93,Williamsburg,1248,70.0,130,71
829,12,1,53,93,Williamsburg,1248,100.0,128,71
830,1,1,19,93,Williamsburg,1248,3.33,165,71
831,2,1,19,93,Williamsburg,1248,6.9,125,71
832,3,1,19,93,Williamsburg,1248,0.0,125,71
833,4,1,19,93,Williamsburg,1248,23.33,155,71
834,5,1,19,93,Williamsburg,1248,96.77,170,71
835,6,1,19,93,Williamsburg,1248,96.67,170,71
836,7,1,19,93,Williamsburg,1248,25.81,170,71
837,8,1,19,93,Williamsburg,1248,0.0,161,71
838,9,1,19,93,Williamsburg,1248,0.0,160,71
839,10,1,19,93,Williamsburg,1248,93.55,155,71
840,11,1,19,93,Williamsburg,1248,16.67,155,71
841,12,1,19,93,Williamsburg,1248,0.0,155,71
842,1,1,23,97,Williamsburg,1248,50.0,98,71
843,2,1,23,97,Williamsburg,1248,44.83,190,71
844,3,1,23,97,Williamsburg,1248,48.39,190,71
845,4,1,23,97,Williamsburg,1248,70.0,195,71
846,5,1,23,97,Williamsburg,1248,100.0,190,71
847,6,1,23,97,Williamsburg,1248,86.67,190,71
848,7,1,23,97,Williamsburg,1248,64.52,195,71
849,8,1,23,97,Williamsburg,1248,45.16,190,71
850,9,1,23,97,Williamsburg,1248,43.33,190,71
851,10,1,23,97,Williamsburg,1248,87.1,190,71
852,11,1,23,97,Williamsburg,1248,50.0,100,71
853,12,1,23,97,Williamsburg,1248,22.58,190,71
854,1,1,5,100,Williamsburg,1248,100.0,65,71
855,2,1,5,100,Williamsburg,1248,65.52,140,71
856,3,1,5,100,Williamsburg,1248,0.0,134,71
857,4,1,5,100,Williamsburg,1248,80.0,140,71
858,5,1,5,100,Williamsburg,1248,77.42,130,71
859,6,1,5,100,Williamsburg,1248,100.0,65,71
860,7,1,5,100,Williamsburg,1248,67.74,130,71
861,8,1,5,100,Williamsburg,1248,45.16,130,71
862,9,1,5,100,Williamsburg,1248,100.0,65,71
863,10,1,5,100,Williamsburg,1248,100.0,65,71
864,11,1,5,100,Williamsburg,1248,83.33,65,71
865,12,1,5,100,Williamsburg,1248,100.0,65,71
866,1,1,7,100,Williamsburg,1248,100.0,220,71
867,2,1,7,100,Williamsburg,1248,6.9,220,71
868,3,1,7,100,Williamsburg,1248,0.0,223,71
869,4,1,7,100,Williamsburg,1248,0.0,223,71
870,5,1,7,100,Williamsburg,1248,0.0,223,71
871,6,1,7,100,Williamsburg,1248,93.33,160,71
872,7,1,7,100,Williamsburg,1248,80.65,180,71
873,8,1,7,100,Williamsburg,1248,100.0,180,71
874,9,1,7,100,Williamsburg,1248,66.67,180,71
875,10,1,7,100,Williamsburg,1248,100.0,160,71
876,11,1,7,100,Williamsburg,1248,16.67,160,71
877,12,1,7,100,Williamsburg,1248,0.0,173,71
878,1,1,13,98,Williamsburg,1248,100.0,200,71
879,2,1,13,98,Williamsburg,1248,3.45,200,71
880,3,1,13,98,Williamsburg,1248,0.0,200,71
881,4,1,13,98,Williamsburg,1248,73.33,200,71
882,5,1,13,98,Williamsburg,1248,58.06,200,71
883,6,1,13,98,Williamsburg,1248,53.33,200,71
884,7,1,13,98,Williamsburg,1248,100.0,200,71
885,8,1,13,98,Williamsburg,1248,87.1,200,71
886,9,1,13,98,Williamsburg,1248,43.33,200,71
887,10,1,13,98,Williamsburg,1248,80.65,200,71
888,11,1,13,98,Williamsburg,1248,100.0,200,71
889,12,1,13,98,Williamsburg,1248,100.0,200,71
890,1,1,8,94,Williamsburg,1248,43.33,120,71
891,2,1,8,94,Williamsburg,1248,58.62,150,71
892,3,1,8,94,Williamsburg,1248,80.65,150,71
893,4,1,8,94,Williamsburg,1248,43.33,150,71
894,5,1,8,94,Williamsburg,1248,22.58,170,71
895,6,1,8,94,Williamsburg,1248,3.33,180,71
896,7,1,8,94,Williamsburg,1248,3.23,180,71
897,8,1,8,94,Williamsburg,1248,41.94,140,71
898,9,1,8,94,Williamsburg,1248,0.0,180,71
899,10,1,8,94,Williamsburg,1248,32.26,180,71
900,11,1,8,94,Williamsburg,1248,0.0,180,71
901,12,1,8,94,Williamsburg,1248,0.0,180,71
902,1,1,18,97,Williamsburg,1248,61.29,249,71
903,2,1,18,97,Williamsburg,1248,37.93,220,71
904,3,1,18,97,Williamsburg,1248,22.58,245,71
905,4,1,18,97,Williamsburg,1248,93.33,299,71
906,5,1,18,97,Williamsburg,1248,58.06,299,71
907,6,1,18,97,Williamsburg,1248,53.33,299,71
908,7,1,18,97,Williamsburg,1248,48.39,289,71
909,8,1,18,97,Williamsburg,1248,0.0,289,71
910,9,1,18,97,Williamsburg,1248,0.0,249,71
911,10,1,18,97,Williamsburg,1248,100.0,249,71
912,11,1,18,97,Williamsburg,1248,73.33,249,71
913,12,1,18,97,Williamsburg,1248,-3.33,249,71
914,1,1,54,85,Williamsburg,1248,26.67,120,71
915,2,1,54,85,Williamsburg,1248,31.03,130,71
916,3,1,54,85,Williamsburg,1248,25.81,165,71
917,4,1,54,85,Williamsburg,1248,63.33,205,71
918,5,1,54,85,Williamsburg,1248,77.42,190,71
919,6,1,54,85,Williamsburg,1248,70.0,190,71
920,7,1,54,85,Williamsburg,1248,61.29,205,71
921,8,1,54,85,Williamsburg,1248,48.39,175,71
922,9,1,54,85,Williamsburg,1248,0.0,199,71
923,10,1,54,85,Williamsburg,1248,61.29,190,71
924,11,1,54,85,Williamsburg,1248,6.67,150,71
925,12,1,54,85,Williamsburg,1248,0.0,199,71
926,1,1,14,96,Williamsburg,1248,90.32,200,71
927,2,1,14,96,Williamsburg,1248,79.31,200,71
928,3,1,14,96,Williamsburg,1248,9.68,169,71
929,4,1,14,96,Williamsburg,1248,90.0,212,71
930,5,1,14,96,Williamsburg,1248,90.32,175,71
931,6,1,14,96,Williamsburg,1248,80.0,175,71
932,7,1,14,96,Williamsburg,1248,83.87,250,71
933,8,1,14,96,Williamsburg,1248,100.0,250,71
934,9,1,14,96,Williamsburg,1248,100.0,250,71
935,10,1,14,96,Williamsburg,1248,90.32,175,71
936,11,1,14,96,Williamsburg,1248,100.0,175,71
937,12,1,14,96,Williamsburg,1248,-3.33,199,71
938,1,1,15,99,Williamsburg,1248,96.77,200,71
939,2,1,15,99,Williamsburg,1248,10.34,200,71
940,3,1,15,99,Williamsburg,1248,0.0,200,71
941,4,1,15,99,Williamsburg,1248,33.33,200,71
942,5,1,15,99,Williamsburg,1248,61.29,200,71
943,6,1,15,99,Williamsburg,1248,43.33,200,71
944,7,1,15,99,Williamsburg,1248,58.06,200,71
945,8,1,15,99,Williamsburg,1248,0.0,200,71
946,9,1,15,99,Williamsburg,1248,0.0,200,71
947,10,1,15,99,Williamsburg,1248,54.84,200,71
948,11,1,15,99,Williamsburg,1248,0.0,200,71
949,12,1,15,99,Williamsburg,1248,3.33,200,71
950,1,1,7,97,Williamsburg,1248,100.0,200,71
951,2,1,7,97,Williamsburg,1248,24.14,200,71
952,3,1,7,97,Williamsburg,1248,22.58,200,71
953,4,1,7,97,Williamsburg,1248,100.0,199,71
954,5,1,7,97,Williamsburg,1248,87.1,199,71
955,6,1,7,97,Williamsburg,1248,80.0,225,71
956,7,1,7,97,Williamsburg,1248,12.9,225,71
957,8,1,7,97,Williamsburg,1248,9.68,199,71
958,9,1,7,97,Williamsburg,1248,100.0,225,71
959,10,1,7,97,Williamsburg,1248,80.65,199,71
960,11,1,7,97,Williamsburg,1248,10.0,199,71
961,12,1,7,97,Williamsburg,1248,0.0,199,71
962,1,1,58,97,Williamsburg,1248,30.0,180,71
963,2,1,58,97,Williamsburg,1248,44.83,180,71
964,3,1,58,97,Williamsburg,1248,0.0,220,71
965,8,1,58,97,Williamsburg,1248,25.81,269,71
966,9,1,58,97,Williamsburg,1248,0.0,322,71
967,11,1,58,97,Williamsburg,1248,40.0,242,71
968,12,1,58,97,Williamsburg,1248,35.48,221,71
969,1,1,22,99,Williamsburg,1248,33.33,120,71
970,2,1,22,99,Williamsburg,1248,100.0,150,71
971,3,1,22,99,Williamsburg,1248,29.03,190,71
972,4,1,22,99,Williamsburg,1248,100.0,150,71
973,5,1,22,99,Williamsburg,1248,100.0,150,71
974,6,1,22,99,Williamsburg,1248,100.0,150,71
975,7,1,22,99,Williamsburg,1248,100.0,150,71
976,8,1,22,99,Williamsburg,1248,41.94,180,71
977,9,1,22,99,Williamsburg,1248,66.67,190,71
978,10,1,22,99,Williamsburg,1248,93.55,190,71
979,11,1,22,99,Williamsburg,1248,93.33,190,71
980,12,1,22,99,Williamsburg,1248,87.1,190,71
981,1,1,29,95,Williamsburg,1248,10.0,129,71
