,neighborhood,month,bedrooms,area,sub_area,max_price,min_price,median_price,mean_price
2355,Red Hook,9,0,Brooklyn,Brooklyn,175,100,120,129
2356,Red Hook,9,1,Brooklyn,Brooklyn,160,135,148,148
2357,Red Hook,9,2,Brooklyn,Brooklyn,210,210,210,210
2358,Red Hook,9,3,Brooklyn,Brooklyn,400,400,400,400
2359,Red Hook,10,0,Brooklyn,Brooklyn,175,100,112,125
2360,Red Hook,10,1,Brooklyn,Brooklyn,160,110,146,140
2361,Red Hook,10,2,Brooklyn,Brooklyn,210,210,210,210
2362,Red Hook,10,3,Brooklyn,Brooklyn,400,400,400,400
2363,Red Hook,11,0,Brooklyn,Brooklyn,175,100,112,125
2364,Red Hook,11,1,Brooklyn,Brooklyn,160,107,140,137
2365,Red Hook,11,2,Brooklyn,Brooklyn,210,210,210,210
2366,Red Hook,11,3,Brooklyn,Brooklyn,400,400,400,400
2367,Red Hook,12,0,Brooklyn,Brooklyn,175,100,112,125
2368,Red Hook,12,1,Brooklyn,Brooklyn,160,110,138,137
2369,Red Hook,12,2,Brooklyn,Brooklyn,210,210,210,210
2370,Red Hook,12,3,Brooklyn,Brooklyn,400,400,400,400
2371,Roosevelt Island,1,1,Manhattan,None,168,120,144,144
2372,Roosevelt Island,2,1,Manhattan,None,120,120,120,120
2373,Roosevelt Island,3,1,Manhattan,None,120,120,120,120
2374,Roosevelt Island,4,1,Manhattan,None,120,120,120,120
2375,Roosevelt Island,5,1,Manhattan,None,120,120,120,120
2376,Roosevelt Island,6,1,Manhattan,None,135,120,128,128
2377,Roosevelt Island,7,1,Manhattan,None,169,120,144,144
2378,Roosevelt Island,8,1,Manhattan,None,169,120,144,144
2379,Roosevelt Island,9,1,Manhattan,None,120,120,120,120
2380,Roosevelt Island,10,1,Manhattan,None,148,120,134,134
2381,Roosevelt Island,11,1,Manhattan,None,120,120,120,120
2382,Roosevelt Island,12,1,Manhattan,None,120,120,120,120
2383,Sheepshead Bay,1,0,Brooklyn,Brooklyn,89,89,89,89
2384,Sheepshead Bay,1,1,Brooklyn,Brooklyn,149,74,116,113
2385,Sheepshead Bay,2,0,Brooklyn,Brooklyn,89,89,89,89
2386,Sheepshead Bay,2,1,Brooklyn,Brooklyn,129,75,105,103
2387,Sheepshead Bay,2,4,Brooklyn,Brooklyn,111,111,111,111
2388,Sheepshead Bay,3,0,Brooklyn,Brooklyn,89,89,89,89
2389,Sheepshead Bay,3,1,Brooklyn,Brooklyn,129,74,104,102
2390,Sheepshead Bay,3,4,Brooklyn,Brooklyn,142,142,142,142
2391,Sheepshead Bay,4,0,Brooklyn,Brooklyn,63,63,63,63
2392,Sheepshead Bay,4,1,Brooklyn,Brooklyn,112,67,74,84
2393,Sheepshead Bay,4,4,Brooklyn,Brooklyn,125,125,125,125
2394,Sheepshead Bay,5,0,Brooklyn,Brooklyn,59,59,59,59
2395,Sheepshead Bay,5,1,Brooklyn,Brooklyn,109,69,74,84
2396,Sheepshead Bay,5,4,Brooklyn,Brooklyn,124,124,124,124
2397,Sheepshead Bay,6,0,Brooklyn,Brooklyn,89,89,89,89
2398,Sheepshead Bay,6,1,Brooklyn,Brooklyn,109,70,89,89
2399,Sheepshead Bay,6,4,Brooklyn,Brooklyn,115,115,115,115
2400,Sheepshead Bay,7,0,Brooklyn,Brooklyn,79,79,79,79
2401,Sheepshead Bay,7,1,Brooklyn,Brooklyn,109,74,99,94
2402,Sheepshead Bay,7,4,Brooklyn,Brooklyn,164,164,164,164
2403,Sheepshead Bay,8,0,Brooklyn,Brooklyn,89,89,89,89
2404,Sheepshead Bay,8,1,Brooklyn,Brooklyn,159,74,109,114
2405,Sheepshead Bay,8,4,Brooklyn,Brooklyn,152,152,152,152
2406,Sheepshead Bay,9,0,Brooklyn,Brooklyn,89,89,89,89
2407,Sheepshead Bay,9,1,Brooklyn,Brooklyn,122,74,109,102
2408,Sheepshead Bay,9,4,Brooklyn,Brooklyn,164,164,164,164
2409,Sheepshead Bay,10,0,Brooklyn,Brooklyn,65,65,65,65
2410,Sheepshead Bay,10,1,Brooklyn,Brooklyn,109,69,85,88
2411,Sheepshead Bay,10,4,Brooklyn,Brooklyn,141,141,141,141
2412,Sheepshead Bay,11,0,Brooklyn,Brooklyn,55,55,55,55
2413,Sheepshead Bay,11,1,Brooklyn,Brooklyn,112,61,85,86
2414,Sheepshead Bay,11,4,Brooklyn,Brooklyn,144,144,144,144
2415,Sheepshead Bay,12,0,Brooklyn,Brooklyn,55,55,55,55
2416,Sheepshead Bay,12,1,Brooklyn,Brooklyn,112,60,85,86
2417,Sheepshead Bay,12,4,Brooklyn,Brooklyn,126,126,126,126
2418,Soho,1,0,Manhattan,Lower Manhattan,290,75,180,173
2419,Soho,1,1,Manhattan,Lower Manhattan,300,75,198,203
2420,Soho,1,2,Manhattan,Lower Manhattan,499,129,275,310
2421,Soho,1,3,Manhattan,Lower Manhattan,799,269,600,563
2422,Soho,2,0,Manhattan,Lower Manhattan,290,75,210,203
2423,Soho,2,1,Manhattan,Lower Manhattan,290,66,180,179
2424,Soho,2,2,Manhattan,Lower Manhattan,550,120,375,369
2425,Soho,2,3,Manhattan,Lower Manhattan,814,249,474,513
2426,Soho,3,0,Manhattan,Lower Manhattan,290,150,215,216
2427,Soho,3,1,Manhattan,Lower Manhattan,290,150,200,215
2428,Soho,3,2,Manhattan,Lower Manhattan,599,165,371,372
2429,Soho,3,3,Manhattan,Lower Manhattan,799,349,524,578
2430,Soho,4,0,Manhattan,Lower Manhattan,290,120,225,218
2431,Soho,4,1,Manhattan,Lower Manhattan,300,100,210,213
2432,Soho,4,2,Manhattan,Lower Manhattan,550,222,400,423
2433,Soho,4,3,Manhattan,Lower Manhattan,899,350,475,525
2434,Soho,5,0,Manhattan,Lower Manhattan,290,99,225,202
2435,Soho,5,1,Manhattan,Lower Manhattan,300,150,225,230
2436,Soho,5,2,Manhattan,Lower Manhattan,550,237,399,415
2437,Soho,5,3,Manhattan,Lower Manhattan,899,356,500,564
2438,Soho,6,0,Manhattan,Lower Manhattan,290,100,225,205
2439,Soho,6,1,Manhattan,Lower Manhattan,309,100,225,226
2440,Soho,6,2,Manhattan,Lower Manhattan,550,232,400,413
2441,Soho,6,3,Manhattan,Lower Manhattan,899,449,500,629
2442,Soho,7,0,Manhattan,Lower Manhattan,290,100,225,224
2443,Soho,7,1,Manhattan,Lower Manhattan,309,97,225,222
2444,Soho,7,2,Manhattan,Lower Manhattan,550,238,399,396
2445,Soho,7,3,Manhattan,Lower Manhattan,899,500,650,674
2446,Soho,8,0,Manhattan,Lower Manhattan,290,200,225,228
2447,Soho,8,1,Manhattan,Lower Manhattan,325,58,220,221
2448,Soho,8,2,Manhattan,Lower Manhattan,550,172,399,366
2449,Soho,8,3,Manhattan,Lower Manhattan,899,500,602,634
2450,Soho,9,0,Manhattan,Lower Manhattan,290,123,225,210
2451,Soho,9,1,Manhattan,Lower Manhattan,349,58,232,220
2452,Soho,9,2,Manhattan,Lower Manhattan,550,242,400,406
2453,Soho,9,3,Manhattan,Lower Manhattan,899,500,734,676
2454,Soho,10,0,Manhattan,Lower Manhattan,297,100,245,231
2455,Soho,10,1,Manhattan,Lower Manhattan,299,58,200,210
2456,Soho,10,2,Manhattan,Lower Manhattan,599,237,400,421
2457,Soho,10,3,Manhattan,Lower Manhattan,899,500,624,662
2458,Soho,11,0,Manhattan,Lower Manhattan,290,100,205,210
2459,Soho,11,1,Manhattan,Lower Manhattan,295,58,200,212
2460,Soho,11,2,Manhattan,Lower Manhattan,500,200,375,369
2461,Soho,11,3,Manhattan,Lower Manhattan,899,500,553,630
2462,Soho,12,0,Manhattan,Lower Manhattan,290,100,225,219
2463,Soho,12,1,Manhattan,Lower Manhattan,325,58,210,217
2464,Soho,12,2,Manhattan,Lower Manhattan,576,237,400,404
2465,Soho,12,3,Manhattan,Lower Manhattan,899,499,500,629
2466,South Williamsburg,1,2,Brooklyn,Brooklyn,169,169,169,169
2467,South Williamsburg,1,3,Brooklyn,Brooklyn,425,425,425,425
2468,South Williamsburg,2,2,Brooklyn,Brooklyn,170,170,170,170
2469,South Williamsburg,2,3,Brooklyn,Brooklyn,200,200,200,200
2470,South Williamsburg,3,2,Brooklyn,Brooklyn,169,169,169,169
2471,South Williamsburg,3,3,Brooklyn,Brooklyn,200,200,200,200
2472,South Williamsburg,4,3,Brooklyn,Brooklyn,450,450,450,450
2473,South Williamsburg,5,3,Brooklyn,Brooklyn,450,450,450,450
2474,South Williamsburg,6,3,Brooklyn,Brooklyn,200,200,200,200
2475,South Williamsburg,7,3,Brooklyn,Brooklyn,400,400,400,400
2476,South Williamsburg,8,3,Brooklyn,Brooklyn,400,400,400,400
2477,South Williamsburg,9,3,Brooklyn,Brooklyn,400,400,400,400
2478,South Williamsburg,10,3,Brooklyn,Brooklyn,200,200,200,200
2479,South Williamsburg,11,2,Brooklyn,Brooklyn,200,200,200,200
2480,South Williamsburg,11,3,Brooklyn,Brooklyn,200,200,200,200
2481,South Williamsburg,12,2,Brooklyn,Brooklyn,200,200,200,200
2482,South Williamsburg,12,3,Brooklyn,Brooklyn,200,200,200,200
2483,Sunset Park,1,1,Brooklyn,Brooklyn,104,60,95,86
2484,Sunset Park,1,2,Brooklyn,Brooklyn,140,98,99,112
2485,Sunset Park,1,3,Brooklyn,Brooklyn,107,107,107,107
2486,Sunset Park,2,1,Brooklyn,Brooklyn,195,60,97,112
2487,Sunset Park,2,2,Brooklyn,Brooklyn,140,100,119,120
2488,Sunset Park,2,3,Brooklyn,Brooklyn,107,107,107,107
2489,Sunset Park,3,1,Brooklyn,Brooklyn,195,60,94,104
2490,Sunset Park,3,2,Brooklyn,Brooklyn,145,119,140,135
2491,Sunset Park,3,3,Brooklyn,Brooklyn,107,107,107,107
2492,Sunset Park,4,1,Brooklyn,Brooklyn,220,60,94,112
2493,Sunset Park,4,2,Brooklyn,Brooklyn,150,91,119,120
2494,Sunset Park,4,3,Brooklyn,Brooklyn,107,107,107,107
2495,Sunset Park,5,1,Brooklyn,Brooklyn,195,60,95,104
2496,Sunset Park,5,2,Brooklyn,Brooklyn,150,125,149,141
2497,Sunset Park,5,3,Brooklyn,Brooklyn,107,107,107,107
2498,Sunset Park,6,1,Brooklyn,Brooklyn,195,60,98,105
2499,Sunset Park,6,2,Brooklyn,Brooklyn,150,110,125,128
2500,Sunset Park,6,3,Brooklyn,Brooklyn,107,107,107,107
2501,Sunset Park,7,1,Brooklyn,Brooklyn,245,60,96,114
2502,Sunset Park,7,2,Brooklyn,Brooklyn,150,100,119,123
2503,Sunset Park,7,3,Brooklyn,Brooklyn,197,197,197,197
2504,Sunset Park,8,1,Brooklyn,Brooklyn,245,65,94,115
2505,Sunset Park,8,2,Brooklyn,Brooklyn,150,100,119,123
2506,Sunset Park,8,3,Brooklyn,Brooklyn,197,197,197,197
2507,Sunset Park,9,1,Brooklyn,Brooklyn,207,70,97,118
2508,Sunset Park,9,2,Brooklyn,Brooklyn,150,117,119,129
2509,Sunset Park,9,3,Brooklyn,Brooklyn,197,197,197,197
2510,Sunset Park,10,1,Brooklyn,Brooklyn,265,65,96,120
2511,Sunset Park,10,2,Brooklyn,Brooklyn,500,125,150,258
2512,Sunset Park,10,3,Brooklyn,Brooklyn,197,197,197,197
2513,Sunset Park,11,1,Brooklyn,Brooklyn,225,65,94,112
2514,Sunset Park,11,2,Brooklyn,Brooklyn,500,125,150,258
2515,Sunset Park,11,3,Brooklyn,Brooklyn,197,197,197,197
2516,Sunset Park,12,1,Brooklyn,Brooklyn,265,65,94,120
2517,Sunset Park,12,2,Brooklyn,Brooklyn,500,125,150,258
2518,Sunset Park,12,3,Brooklyn,Brooklyn,197,197,197,197
2519,Times Square/Theatre District,1,0,Manhattan,Midtown,229,229,229,229
2520,Times Square/Theatre District,1,1,Manhattan,Midtown,253,79,220,193
2521,Times Square/Theatre District,1,3,Manhattan,Midtown,325,325,325,325
2522,Times Square/Theatre District,2,0,Manhattan,Midtown,229,229,229,229
2523,Times Square/Theatre District,2,1,Manhattan,Midtown,225,121,193,183
2524,Times Square/Theatre District,2,3,Manhattan,Midtown,550,325,438,438
2525,Times Square/Theatre District,3,0,Manhattan,Midtown,229,229,229,229
2526,Times Square/Theatre District,3,1,Manhattan,Midtown,260,101,180,180
2527,Times Square/Theatre District,3,2,Manhattan,Midtown,519,519,519,519
2528,Times Square/Theatre District,3,3,Manhattan,Midtown,500,500,500,500
2529,Times Square/Theatre District,4,0,Manhattan,Midtown,239,239,239,239
2530,Times Square/Theatre District,4,1,Manhattan,Midtown,260,125,198,195
2531,Times Square/Theatre District,4,3,Manhattan,Midtown,500,500,500,500
2532,Times Square/Theatre District,5,0,Manhattan,Midtown,229,229,229,229
2533,Times Square/Theatre District,5,1,Manhattan,Midtown,253,171,225,216
2534,Times Square/Theatre District,5,3,Manhattan,Midtown,425,425,425,425
2535,Times Square/Theatre District,6,0,Manhattan,Midtown,209,209,209,209
2536,Times Square/Theatre District,6,1,Manhattan,Midtown,268,169,222,220
2537,Times Square/Theatre District,6,3,Manhattan,Midtown,425,425,425,425
2538,Times Square/Theatre District,7,0,Manhattan,Midtown,209,209,209,209
2539,Times Square/Theatre District,7,1,Manhattan,Midtown,225,159,220,201
2540,Times Square/Theatre District,7,3,Manhattan,Midtown,425,425,425,425
2541,Times Square/Theatre District,8,0,Manhattan,Midtown,209,209,209,209
2542,Times Square/Theatre District,8,1,Manhattan,Midtown,225,159,220,201
2543,Times Square/Theatre District,8,3,Manhattan,Midtown,648,425,536,536
2544,Times Square/Theatre District,9,0,Manhattan,Midtown,209,209,209,209
2545,Times Square/Theatre District,9,1,Manhattan,Midtown,225,159,220,201
2546,Times Square/Theatre District,9,3,Manhattan,Midtown,425,425,425,425
2547,Times Square/Theatre District,10,0,Manhattan,Midtown,219,219,219,219
2548,Times Square/Theatre District,10,1,Manhattan,Midtown,234,141,200,192
2549,Times Square/Theatre District,10,3,Manhattan,Midtown,550,425,488,488
2550,Times Square/Theatre District,11,0,Manhattan,Midtown,219,219,219,219
2551,Times Square/Theatre District,11,1,Manhattan,Midtown,234,140,200,191
2552,Times Square/Theatre District,11,2,Manhattan,Midtown,562,562,562,562
2553,Times Square/Theatre District,11,3,Manhattan,Midtown,550,425,488,488
2554,Times Square/Theatre District,12,0,Manhattan,Midtown,219,219,219,219
2555,Times Square/Theatre District,12,1,Manhattan,Midtown,234,143,200,192
2556,Times Square/Theatre District,12,3,Manhattan,Midtown,550,425,488,488
2557,Tribeca,1,0,Manhattan,Lower Manhattan,210,210,210,210
2558,Tribeca,1,1,Manhattan,Lower Manhattan,325,300,325,317
2559,Tribeca,1,2,Manhattan,Lower Manhattan,550,225,299,358
2560,Tribeca,1,3,Manhattan,Lower Manhattan,535,210,372,372
2561,Tribeca,1,4,Manhattan,Lower Manhattan,595,595,595,595
2562,Tribeca,2,0,Manhattan,Lower Manhattan,165,165,165,165
2563,Tribeca,2,1,Manhattan,Lower Manhattan,325,129,227,227
2564,Tribeca,2,2,Manhattan,Lower Manhattan,550,225,305,360
2565,Tribeca,2,3,Manhattan,Lower Manhattan,550,210,380,380
2566,Tribeca,2,4,Manhattan,Lower Manhattan,674,674,674,674
2567,Tribeca,3,0,Manhattan,Lower Manhattan,165,165,165,165
2568,Tribeca,3,1,Manhattan,Lower Manhattan,325,325,325,325
2569,Tribeca,3,2,Manhattan,Lower Manhattan,550,225,395,390
2570,Tribeca,3,3,Manhattan,Lower Manhattan,544,210,377,377
2571,Tribeca,3,4,Manhattan,Lower Manhattan,660,660,660,660
2572,Tribeca,4,0,Manhattan,Lower Manhattan,165,165,165,165
2573,Tribeca,4,1,Manhattan,Lower Manhattan,330,325,328,328
2574,Tribeca,4,2,Manhattan,Lower Manhattan,395,225,310,310
2575,Tribeca,4,3,Manhattan,Lower Manhattan,594,210,402,402
2576,Tribeca,4,4,Manhattan,Lower Manhattan,652,652,652,652
2577,Tribeca,5,0,Manhattan,Lower Manhattan,195,195,195,195
2578,Tribeca,5,1,Manhattan,Lower Manhattan,330,148,239,239
2579,Tribeca,5,2,Manhattan,Lower Manhattan,225,198,212,212
2580,Tribeca,5,3,Manhattan,Lower Manhattan,266,210,238,238
2581,Tribeca,5,4,Manhattan,Lower Manhattan,595,595,595,595
2582,Tribeca,6,0,Manhattan,Lower Manhattan,225,225,225,225
2583,Tribeca,6,1,Manhattan,Lower Manhattan,330,288,309,309
2584,Tribeca,6,2,Manhattan,Lower Manhattan,395,350,372,372
2585,Tribeca,6,3,Manhattan,Lower Manhattan,490,210,350,350
2586,Tribeca,6,4,Manhattan,Lower Manhattan,650,650,650,650
2587,Tribeca,7,0,Manhattan,Lower Manhattan,225,225,225,225
2588,Tribeca,7,1,Manhattan,Lower Manhattan,325,207,266,266
2589,Tribeca,7,2,Manhattan,Lower Manhattan,395,369,382,382
2590,Tribeca,7,3,Manhattan,Lower Manhattan,490,210,350,350
2591,Tribeca,7,4,Manhattan,Lower Manhattan,602,602,602,602
2592,Tribeca,8,0,Manhattan,Lower Manhattan,225,225,225,225
2593,Tribeca,8,1,Manhattan,Lower Manhattan,331,266,325,307
2594,Tribeca,8,2,Manhattan,Lower Manhattan,500,369,395,421
2595,Tribeca,8,3,Manhattan,Lower Manhattan,497,210,354,354
2596,Tribeca,8,4,Manhattan,Lower Manhattan,595,595,595,595
2597,Tribeca,9,0,Manhattan,Lower Manhattan,210,210,210,210
2598,Tribeca,9,1,Manhattan,Lower Manhattan,332,273,302,302
2599,Tribeca,9,2,Manhattan,Lower Manhattan,395,283,369,349
2600,Tribeca,9,3,Manhattan,Lower Manhattan,490,210,350,350
2601,Tribeca,9,4,Manhattan,Lower Manhattan,695,695,695,695
2602,Tribeca,10,0,Manhattan,Lower Manhattan,225,225,225,225
2603,Tribeca,10,1,Manhattan,Lower Manhattan,350,260,322,314
2604,Tribeca,10,2,Manhattan,Lower Manhattan,550,200,345,365
2605,Tribeca,10,3,Manhattan,Lower Manhattan,699,210,454,454
2606,Tribeca,10,4,Manhattan,Lower Manhattan,595,595,595,595
2607,Tribeca,11,0,Manhattan,Lower Manhattan,225,225,225,225
2608,Tribeca,11,1,Manhattan,Lower Manhattan,350,138,350,279
2609,Tribeca,11,2,Manhattan,Lower Manhattan,550,200,432,394
2610,Tribeca,11,3,Manhattan,Lower Manhattan,699,210,454,454
2611,Tribeca,11,4,Manhattan,Lower Manhattan,595,595,595,595
2612,Tribeca,12,0,Manhattan,Lower Manhattan,225,225,225,225
2613,Tribeca,12,1,Manhattan,Lower Manhattan,350,260,350,320
2614,Tribeca,12,2,Manhattan,Lower Manhattan,550,200,475,408
2615,Tribeca,12,3,Manhattan,Lower Manhattan,490,210,350,350
2616,Tribeca,12,4,Manhattan,Lower Manhattan,595,595,595,595
2617,Upper East Side,1,0,Manhattan,Upper Manhattan,250,72,140,146
2618,Upper East Side,1,1,Manhattan,Upper Manhattan,350,55,173,178
2619,Upper East Side,1,2,Manhattan,Upper Manhattan,465,119,220,226
2620,Upper East Side,1,3,Manhattan,Upper Manhattan,425,220,342,332
2621,Upper East Side,1,4,Manhattan,Upper Manhattan,600,425,543,528
2622,Upper East Side,2,0,Manhattan,Upper Manhattan,250,86,144,145
2623,Upper East Side,2,1,Manhattan,Upper Manhattan,350,55,170,178
2624,Upper East Side,2,2,Manhattan,Upper Manhattan,465,95,222,221
2625,Upper East Side,2,3,Manhattan,Upper Manhattan,425,200,318,315
2626,Upper East Side,2,4,Manhattan,Upper Manhattan,850,300,550,562
2627,Upper East Side,3,0,Manhattan,Upper Manhattan,259,96,152,158
2628,Upper East Side,3,1,Manhattan,Upper Manhattan,350,55,180,184
2629,Upper East Side,3,2,Manhattan,Upper Manhattan,550,95,238,252
2630,Upper East Side,3,3,Manhattan,Upper Manhattan,425,305,388,376
2631,Upper East Side,3,4,Manhattan,Upper Manhattan,1250,600,850,888
2632,Upper East Side,4,0,Manhattan,Upper Manhattan,259,80,160,165
2633,Upper East Side,4,1,Manhattan,Upper Manhattan,350,55,190,195
2634,Upper East Side,4,2,Manhattan,Upper Manhattan,550,86,265,287
2635,Upper East Side,4,3,Manhattan,Upper Manhattan,450,300,400,387
2636,Upper East Side,4,4,Manhattan,Upper Manhattan,1200,600,1100,1000
2637,Upper East Side,5,0,Manhattan,Upper Manhattan,259,66,160,166
2638,Upper East Side,5,1,Manhattan,Upper Manhattan,350,60,190,201
2639,Upper East Side,5,2,Manhattan,Upper Manhattan,550,128,262,289
2640,Upper East Side,5,3,Manhattan,Upper Manhattan,450,200,325,325
2641,Upper East Side,5,4,Manhattan,Upper Manhattan,1500,600,1200,1125
2642,Upper East Side,6,0,Manhattan,Upper Manhattan,259,114,168,170
2643,Upper East Side,6,1,Manhattan,Upper Manhattan,350,60,199,200
2644,Upper East Side,6,2,Manhattan,Upper Manhattan,550,125,265,299
2645,Upper East Side,6,3,Manhattan,Upper Manhattan,400,300,374,362
2646,Upper East Side,6,4,Manhattan,Upper Manhattan,1500,600,1200,1125
2647,Upper East Side,7,0,Manhattan,Upper Manhattan,259,75,150,160
2648,Upper East Side,7,1,Manhattan,Upper Manhattan,350,65,190,197
2649,Upper East Side,7,2,Manhattan,Upper Manhattan,550,125,259,279
2650,Upper East Side,7,3,Manhattan,Upper Manhattan,475,280,400,388
2651,Upper East Side,7,4,Manhattan,Upper Manhattan,1200,500,900,875
2652,Upper East Side,8,0,Manhattan,Upper Manhattan,259,113,157,164
2653,Upper East Side,8,1,Manhattan,Upper Manhattan,350,65,190,196
2654,Upper East Side,8,2,Manhattan,Upper Manhattan,550,135,265,289
2655,Upper East Side,8,3,Manhattan,Upper Manhattan,475,280,350,364
2656,Upper East Side,8,4,Manhattan,Upper Manhattan,1500,600,975,1012
2657,Upper East Side,9,0,Manhattan,Upper Manhattan,259,113,166,166
2658,Upper East Side,9,1,Manhattan,Upper Manhattan,350,65,190,194
2659,Upper East Side,9,2,Manhattan,Upper Manhattan,550,125,254,272
2660,Upper East Side,9,3,Manhattan,Upper Manhattan,475,250,340,351
2661,Upper East Side,9,4,Manhattan,Upper Manhattan,1500,600,1350,1200
2662,Upper East Side,10,0,Manhattan,Upper Manhattan,259,99,161,170
2663,Upper East Side,10,1,Manhattan,Upper Manhattan,350,60,199,201
2664,Upper East Side,10,2,Manhattan,Upper Manhattan,550,145,299,320
2665,Upper East Side,10,3,Manhattan,Upper Manhattan,450,200,374,350
2666,Upper East Side,10,4,Manhattan,Upper Manhattan,1500,600,1000,1025
2667,Upper East Side,11,0,Manhattan,Upper Manhattan,259,80,161,166
2668,Upper East Side,11,1,Manhattan,Upper Manhattan,350,60,190,195
2669,Upper East Side,11,2,Manhattan,Upper Manhattan,550,145,265,294
2670,Upper East Side,11,3,Manhattan,Upper Manhattan,450,200,374,350
2671,Upper East Side,11,4,Manhattan,Upper Manhattan,1250,600,1200,1062
2672,Upper East Side,12,0,Manhattan,Upper Manhattan,256,100,164,170
2673,Upper East Side,12,1,Manhattan,Upper Manhattan,350,69,190,200
2674,Upper East Side,12,2,Manhattan,Upper Manhattan,561,145,275,315
2675,Upper East Side,12,3,Manhattan,Upper Manhattan,450,200,324,325
2676,Upper East Side,12,4,Manhattan,Upper Manhattan,1500,600,1225,1138
2677,Upper West Side,1,0,Manhattan,Upper Manhattan,289,76,145,142
2678,Upper West Side,1,1,Manhattan,Upper Manhattan,350,60,186,184
2679,Upper West Side,1,2,Manhattan,Upper Manhattan,525,109,250,281
2680,Upper West Side,1,3,Manhattan,Upper Manhattan,600,97,395,363
2681,Upper West Side,1,4,Manhattan,Upper Manhattan,695,500,598,598
2682,Upper West Side,2,0,Manhattan,Upper Manhattan,289,66,150,146
2683,Upper West Side,2,1,Manhattan,Upper Manhattan,350,54,191,190
2684,Upper West Side,2,2,Manhattan,Upper Manhattan,560,86,275,281
2685,Upper West Side,2,3,Manhattan,Upper Manhattan,600,125,350,341
2686,Upper West Side,2,4,Manhattan,Upper Manhattan,1500,725,1112,1112
2687,Upper West Side,3,0,Manhattan,Upper Manhattan,279,75,157,154
2688,Upper West Side,3,1,Manhattan,Upper Manhattan,350,60,195,196
2689,Upper West Side,3,2,Manhattan,Upper Manhattan,560,87,275,291
2690,Upper West Side,3,3,Manhattan,Upper Manhattan,695,125,510,456
2691,Upper West Side,3,4,Manhattan,Upper Manhattan,1500,695,1098,1098
2692,Upper West Side,4,0,Manhattan,Upper Manhattan,288,86,162,159
2693,Upper West Side,4,1,Manhattan,Upper Manhattan,325,60,198,204
2694,Upper West Side,4,2,Manhattan,Upper Manhattan,564,87,300,305
2695,Upper West Side,4,3,Manhattan,Upper Manhattan,720,125,338,380
2696,Upper West Side,4,4,Manhattan,Upper Manhattan,800,795,798,798
2697,Upper West Side,5,0,Manhattan,Upper Manhattan,299,75,165,162
2698,Upper West Side,5,1,Manhattan,Upper Manhattan,350,60,198,204
2699,Upper West Side,5,2,Manhattan,Upper Manhattan,515,87,300,313
2700,Upper West Side,5,3,Manhattan,Upper Manhattan,720,300,500,504
2701,Upper West Side,5,4,Manhattan,Upper Manhattan,800,398,599,599
2702,Upper West Side,6,0,Manhattan,Upper Manhattan,299,75,172,173
2703,Upper West Side,6,1,Manhattan,Upper Manhattan,350,60,199,202
2704,Upper West Side,6,2,Manhattan,Upper Manhattan,525,87,300,314
2705,Upper West Side,6,3,Manhattan,Upper Manhattan,720,300,575,542
2706,Upper West Side,6,4,Manhattan,Upper Manhattan,800,675,738,738
2707,Upper West Side,7,0,Manhattan,Upper Manhattan,299,80,186,182
2708,Upper West Side,7,1,Manhattan,Upper Manhattan,350,75,199,203
2709,Upper West Side,7,2,Manhattan,Upper Manhattan,581,87,300,297
2710,Upper West Side,7,3,Manhattan,Upper Manhattan,800,300,458,504
2711,Upper West Side,7,4,Manhattan,Upper Manhattan,1400,675,1038,1038
2712,Upper West Side,8,0,Manhattan,Upper Manhattan,249,89,172,176
2713,Upper West Side,8,1,Manhattan,Upper Manhattan,325,60,198,199
2714,Upper West Side,8,2,Manhattan,Upper Manhattan,500,99,300,305
2715,Upper West Side,8,3,Manhattan,Upper Manhattan,800,300,416,503
2716,Upper West Side,8,4,Manhattan,Upper Manhattan,1400,675,1038,1038
2717,Upper West Side,9,0,Manhattan,Upper Manhattan,299,80,175,179
2718,Upper West Side,9,1,Manhattan,Upper Manhattan,350,62,200,205
2719,Upper West Side,9,2,Manhattan,Upper Manhattan,581,115,300,302
2720,Upper West Side,9,3,Manhattan,Upper Manhattan,800,300,500,533
2721,Upper West Side,9,4,Manhattan,Upper Manhattan,1400,675,1038,1038
2722,Upper West Side,10,0,Manhattan,Upper Manhattan,299,75,175,175
2723,Upper West Side,10,1,Manhattan,Upper Manhattan,350,75,198,204
2724,Upper West Side,10,2,Manhattan,Upper Manhattan,555,115,300,310
2725,Upper West Side,10,3,Manhattan,Upper Manhattan,800,300,560,555
2726,Upper West Side,10,4,Manhattan,Upper Manhattan,800,675,738,738
2727,Upper West Side,11,0,Manhattan,Upper Manhattan,315,75,175,178
2728,Upper West Side,11,1,Manhattan,Upper Manhattan,325,65,195,200
2729,Upper West Side,11,2,Manhattan,Upper Manhattan,560,115,300,310
2730,Upper West Side,11,3,Manhattan,Upper Manhattan,800,300,416,523
2731,Upper West Side,11,4,Manhattan,Upper Manhattan,800,675,738,738
2732,Upper West Side,12,0,Manhattan,Upper Manhattan,315,75,175,174
2733,Upper West Side,12,1,Manhattan,Upper Manhattan,300,66,196,199
2734,Upper West Side,12,2,Manhattan,Upper Manhattan,560,115,299,308
2735,Upper West Side,12,3,Manhattan,Upper Manhattan,800,300,560,555
2736,Upper West Side,12,4,Manhattan,Upper Manhattan,800,675,738,738
2737,Vinegar Hill,1,2,Brooklyn,Brooklyn,220,220,220,220
